DATAFLOW;FREQ;REF_AREA;COMMODITY;TRANSACTION;TIME_PERIOD;OBS_VALUE;UNIT_MULT;UNIT_MEASURE;OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2010;18;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2011;16;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2012;14;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2013;21;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2014;32;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2015;18;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2016;8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2017;22.628;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2018;25.102;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2019;13.686;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;03;2020;32.568;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2008;3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2009;4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2010;5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2011;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2012;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2013;3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2014;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2015;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;04;2016;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2006;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2007;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2008;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2010;-2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2011;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2012;3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2013;-2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2014;-2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2015;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2016;-2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2017;1.753;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2018;-0.596;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2019;-0.998;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0110;06;2020;0.043;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2005;64;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2006;60;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2007;96;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2008;156;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2009;51;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2010;140;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2011;170;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2012;159;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2013;80;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2014;128;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2015;201;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2016;171;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2017;128.034;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2018;235.166;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2019;239.045;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;03;2020;183.535;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2007;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2008;3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2009;13;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2010;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2011;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2012;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2013;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2014;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2015;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;04;2016;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2007;7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2008;7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2009;-3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2010;6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2011;-12;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2012;8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2013;-3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2014;-6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2015;10;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2016;-8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2017;-0.79;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2018;-1.229;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2019;-2.756;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;688;0129;06;2020;-7.099;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;694;0100;03;2002;5.996;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;694;0100;03;2003;0.102;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;694;0100;03;2004;0.014;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1990;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1991;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1992;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1993;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1994;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1995;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1996;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1997;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1998;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;1999;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2003;0.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2004;6.9;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2005;13.306202;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2006;7.139535;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2007;10.709302;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2008;6.655039;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2009;5.356589;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2010;9.7364;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2011;9.8992;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2012;40.5698;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2013;432.3101;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2014;642.9496;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2015;659.0151;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2016;692.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2017;1458.24031007752;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2018;775.531008;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2019;743.236434;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;03;2020;702.992248062016;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1990;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1991;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1992;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1993;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1994;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1995;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1996;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1997;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1998;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;1999;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2003;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2004;0.4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2005;0.486822;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2006;0.973643;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2007;1.136047;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2008;0.486822;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2009;0.486822;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2010;0.1624;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2011;0.6492;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2012;0.1623;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2013;4.7062;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2014;12.4953;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2015;0.1624;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2016;0.973643;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2017;0.649225;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2018;0.810077519379845;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2019;0.162403;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;04;2020;0.162403100775194;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;06;1994;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;06;1995;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;06;1996;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;06;1997;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;06;1998;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0100;06;1999;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;03;2010;0.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;03;2011;5.5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;03;2012;16.308135;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;03;2013;9.408539;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;03;2014;13.642382;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;03;2015;10.349393;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;03;2020;6.27340823970037;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;04;2011;0.5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;04;2012;0.156809;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;04;2013;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;04;2014;0.156809;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0110;04;2015;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1990;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1991;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1992;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1993;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1994;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1995;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1996;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1997;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1998;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;1999;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2003;0.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2004;6.9;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2005;13.306202;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2006;7.139535;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2007;10.709302;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2008;6.655039;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2009;5.356589;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2010;9.7364;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2011;4.3992;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2012;24.2617;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2013;422.9016;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2014;629.3072;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2015;648.6657;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2016;692.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2017;1458.24031;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2018;775.531008;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2019;743.236434;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;03;2020;694.554264;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1990;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1991;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1992;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1993;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1994;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1995;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1996;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1997;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1998;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;1999;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2003;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2004;0.4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2005;0.486822;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2006;0.973643;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2007;1.136047;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2008;0.486822;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2009;0.486822;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2010;0.1624;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2011;0.1492;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2012;0.0055;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2013;4.7062;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2014;12.3385;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2015;0.1624;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2016;0.973643;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2017;0.649225;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2018;0.810077519379845;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2019;0.162403;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;04;2020;0.162403100775194;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;06;1994;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;06;1995;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;06;1996;0;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;06;1997;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;06;1998;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;702;0129;06;1999;1;3;TN;E
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;1992;4945;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;1993;5124;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;1994;5171;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;1995;4932;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;1996;5510;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;1997;5236;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;1998;4531;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;1999;4488;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2000;4851;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2001;4963;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2002;4629;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2003;4945;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2004;5183;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2005;5263;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2006;4665;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2007;5286;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2008;4600;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2009;4359;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2010;3798;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2011;3972;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2012;4166;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2013;3839;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2014;3784;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2015;3663;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2016;3557;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2017;3808;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2018;3962;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2019;3344;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2020;2520;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;03;2021;3330;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;04;1994;3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;04;1995;4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;04;1996;10;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;1992;-147;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;1993;-191;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;1994;178;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;1995;-402;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;1996;443;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;1997;361;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;1998;-226;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;1999;-119;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2000;195;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2001;41;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2002;-97;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2003;-145;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2004;32;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2005;280;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2006;-483;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2007;265;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2008;-51;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2009;32;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2010;-365;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2011;-86;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2012;249;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2013;-78;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2014;-64;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2015;-102;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2016;-109;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2017;4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2018;42;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2019;92;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2020;-74;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0100;06;2021;-47;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2005;236;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2006;187;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2007;305;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2008;316;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2009;262;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2010;267;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2011;274;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2012;276;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2013;190;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2014;220;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2015;121;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2016;141;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2017;236;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2018;161;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2019;184;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2020;138;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;03;2021;130;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;06;2005;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;06;2006;-49;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;06;2007;29;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;06;2008;25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;06;2009;10;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;06;2010;-3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;06;2011;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;703;0110;06;2012;54;3;TN;A
