"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",11.09409,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",12.87195,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",12.91652,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",15.18309,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",17.7924,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",20.33836,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",23.39729,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",26.73309,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",39.90023,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",45.40795,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",47.27365,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",49.49766,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",55.69337,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",67.85656,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",124.5611,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",142.0028,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",160.0917,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",172.3467,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",206.2712,,
"MANM","Narrow Money (M1) Index, SA","ISR","Israel","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",257.7204,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",0.03593447,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",0.1877797,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",0.8199143,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",1.225499,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",1.623421,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",1.943623,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",2.338502,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",2.934207,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",3.81301,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",5.696898,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",7.120864,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",9.371716,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",11.32015,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",14.26113,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",17.50761,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",20.49791,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",24.31352,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",28.61012,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",33.28146,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",35.32354,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",37.68686,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",40.37787,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",44.68019,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",48.22041,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",53.8203,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",57.80365,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",65.28054,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",66.79034,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",70.88878,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",78.73974,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",83.97356,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",92.13546,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",105.4819,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",111.3385,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",115.7496,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",123.9241,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",142.8924,,
"MABM","Broad Money (M3) Index, SA","ISR","Israel","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",169.0439,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1997","1997","PC","Percentage","0","Units",,,4.065,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.925,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.199167,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.475833,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.42648,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2002","2002","PC","Percentage","0","Units",,,9.233088,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2003","2003","PC","Percentage","0","Units",,,8.884284,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2004","2004","PC","Percentage","0","Units",,,7.561666,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2005","2005","PC","Percentage","0","Units",,,6.361667,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2006","2006","PC","Percentage","0","Units",,,6.314167,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.554167,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.923333,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.063334,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.684166,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.98,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.399167,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.795833,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.885833,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.07,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.879167,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.909167,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.994167,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.468333,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.7775,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.116667,,
"IRLT","Long-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.619167,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1960","1960","NATUSD","National currency per US dollar","0","Units",,,0.00018,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1961","1961","NATUSD","National currency per US dollar","0","Units",,,0.00018,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1962","1962","NATUSD","National currency per US dollar","0","Units",,,0.0002899991,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1963","1963","NATUSD","National currency per US dollar","0","Units",,,0.000299999,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1964","1964","NATUSD","National currency per US dollar","0","Units",,,0.000299999,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1965","1965","NATUSD","National currency per US dollar","0","Units",,,0.000299999,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1966","1966","NATUSD","National currency per US dollar","0","Units",,,0.000299999,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1967","1967","NATUSD","National currency per US dollar","0","Units",,,0.0003083323,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1968","1968","NATUSD","National currency per US dollar","0","Units",,,0.000349999,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1969","1969","NATUSD","National currency per US dollar","0","Units",,,0.000349999,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1970","1970","NATUSD","National currency per US dollar","0","Units",,,0.00035,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1971","1971","NATUSD","National currency per US dollar","0","Units",,,0.0003752151,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1972","1972","NATUSD","National currency per US dollar","0","Units",,,0.00042,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1973","1973","NATUSD","National currency per US dollar","0","Units",,,0.00042,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1974","1974","NATUSD","National currency per US dollar","0","Units",,,0.0004455,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1975","1975","NATUSD","National currency per US dollar","0","Units",,,0.0006325988,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1976","1976","NATUSD","National currency per US dollar","0","Units",,,0.000793632,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1977","1977","NATUSD","National currency per US dollar","0","Units",,,0.001047503,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1978","1978","NATUSD","National currency per US dollar","0","Units",,,0.001747511,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1979","1979","NATUSD","National currency per US dollar","0","Units",,,0.002543616,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1980","1980","NATUSD","National currency per US dollar","0","Units",,,0.005124935,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1981","1981","NATUSD","National currency per US dollar","0","Units",,,0.01142528,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1982","1982","NATUSD","National currency per US dollar","0","Units",,,0.02426704,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1983","1983","NATUSD","National currency per US dollar","0","Units",,,0.05623128,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1984","1984","NATUSD","National currency per US dollar","0","Units",,,0.2932098,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1985","1985","NATUSD","National currency per US dollar","0","Units",,,1.178861,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1986","1986","NATUSD","National currency per US dollar","0","Units",,,1.487839,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1987","1987","NATUSD","National currency per US dollar","0","Units",,,1.594645,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1988","1988","NATUSD","National currency per US dollar","0","Units",,,1.59894,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1989","1989","NATUSD","National currency per US dollar","0","Units",,,1.916412,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1990","1990","NATUSD","National currency per US dollar","0","Units",,,2.016173,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1991","1991","NATUSD","National currency per US dollar","0","Units",,,2.279109,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1992","1992","NATUSD","National currency per US dollar","0","Units",,,2.45904,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1993","1993","NATUSD","National currency per US dollar","0","Units",,,2.830048,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1994","1994","NATUSD","National currency per US dollar","0","Units",,,3.011182,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1995","1995","NATUSD","National currency per US dollar","0","Units",,,3.011382,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1996","1996","NATUSD","National currency per US dollar","0","Units",,,3.18723,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1997","1997","NATUSD","National currency per US dollar","0","Units",,,3.448897,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1998","1998","NATUSD","National currency per US dollar","0","Units",,,3.799341,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","1999","1999","NATUSD","National currency per US dollar","0","Units",,,4.139054,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2000","2000","NATUSD","National currency per US dollar","0","Units",,,4.076589,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2001","2001","NATUSD","National currency per US dollar","0","Units",,,4.206044,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2002","2002","NATUSD","National currency per US dollar","0","Units",,,4.736465,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2003","2003","NATUSD","National currency per US dollar","0","Units",,,4.546993,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2004","2004","NATUSD","National currency per US dollar","0","Units",,,4.480753,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2005","2005","NATUSD","National currency per US dollar","0","Units",,,4.487234,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2006","2006","NATUSD","National currency per US dollar","0","Units",,,4.457342,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2007","2007","NATUSD","National currency per US dollar","0","Units",,,4.10895,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2008","2008","NATUSD","National currency per US dollar","0","Units",,,3.58478,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2009","2009","NATUSD","National currency per US dollar","0","Units",,,3.92675,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2010","2010","NATUSD","National currency per US dollar","0","Units",,,3.73054,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2011","2011","NATUSD","National currency per US dollar","0","Units",,,3.574147,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2012","2012","NATUSD","National currency per US dollar","0","Units",,,3.850048,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2013","2013","NATUSD","National currency per US dollar","0","Units",,,3.609113,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2014","2014","NATUSD","National currency per US dollar","0","Units",,,3.577102,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2015","2015","NATUSD","National currency per US dollar","0","Units",,,3.886946,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2016","2016","NATUSD","National currency per US dollar","0","Units",,,3.839472,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2017","2017","NATUSD","National currency per US dollar","0","Units",,,3.599434,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2018","2018","NATUSD","National currency per US dollar","0","Units",,,3.595016,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2019","2019","NATUSD","National currency per US dollar","0","Units",,,3.564246,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,3.441305,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,3.230484,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","A","Annual","2022","2022","NATUSD","National currency per US dollar","0","Units",,,3.359821,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1992","1992","PC","Percentage","0","Units",,,11.87024,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1993","1993","PC","Percentage","0","Units",,,11.09246,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1994","1994","PC","Percentage","0","Units",,,12.80345,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1995","1995","PC","Percentage","0","Units",,,14.70411,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1996","1996","PC","Percentage","0","Units",,,15.66679,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1997","1997","PC","Percentage","0","Units",,,13.76988,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1998","1998","PC","Percentage","0","Units",,,11.94115,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","1999","1999","PC","Percentage","0","Units",,,12.03709,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2000","2000","PC","Percentage","0","Units",,,9.045343,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.531512,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2002","2002","PC","Percentage","0","Units",,,7.167583,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2003","2003","PC","Percentage","0","Units",,,6.611959,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.26229,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.88125,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.462432,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.255372,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.561983,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.6394031,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.642191,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.799283,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.251945,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.320039,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.5465347,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.1230249,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.1064319,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.115293,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.1385781,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.2335173,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.085,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.008333334,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","1992","1992","PC","Percentage","0","Units",,,10.195,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","1993","1993","PC","Percentage","0","Units",,,9.826296,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","1994","1994","PC","Percentage","0","Units",,,17.03231,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","1995","1995","PC","Percentage","0","Units",,,15.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","1996","1996","PC","Percentage","0","Units",,,16.47,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","1997","1997","PC","Percentage","0","Units",,,14.62,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","1998","1998","PC","Percentage","0","Units",,,14.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","1999","1999","PC","Percentage","0","Units",,,11.96,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2000","2000","PC","Percentage","0","Units",,,8.66,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.95,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2002","2002","PC","Percentage","0","Units",,,9.64,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.42,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.54,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2009","2009","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.78,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.02,,
